Open_time,Open_price,High_price,Low_price,Close_price,Volume,Close_time,Quote_volume,Nb_trades,Taker_buy_base_volume,Taker_buy_quote_volume
1701324000000,37885.63000000,37950.00000000,37553.60000000,37885.15000000,6784.76059000,1701345599999,256196849.55370240,261311,2959.32551000,111739866.25590100
1701345600000,37885.15000000,37966.94000000,37500.00000000,37740.86000000,8913.78700000,1701367199999,336118384.87651160,348621,4296.13380000,162006483.26610930
1701367200000,37740.86000000,37809.99000000,37604.00000000,37723.96000000,3512.00706000,1701388799999,132512329.91930630,172801,1641.20445000,61921341.66710740
1701388800000,37723.97000000,38243.30000000,37615.86000000,38120.84000000,8462.52120000,1701410399999,321551507.05291930,298302,4262.69408000,161962572.14204710
1701410400000,38120.84000000,38833.00000000,38070.10000000,38580.17000000,14837.90976000,1701431999999,571036425.73849020,442773,7961.49934000,306479977.36604130
1701432000000,38580.17000000,38999.00000000,38219.00000000,38799.01000000,13378.88492000,1701453599999,516023146.02339250,484428,6756.96648000,260668872.12641650
1701453600000,38799.02000000,38920.00000000,38625.61000000,38682.52000000,6736.34736000,1701475199999,261139698.80917940,297914,3427.11311000,132865998.52869030
1701475200000,38682.51000000,38821.59000000,38641.61000000,38750.01000000,3266.66610000,1701496799999,126552139.19165060,177363,1530.88676000,59304013.25129330
1701496800000,38750.01000000,38826.94000000,38651.10000000,38740.16000000,3150.51564000,1701518399999,122061809.20094540,185624,1352.42973000,52394704.29642710
1701518400000,38740.17000000,38869.36000000,38703.44000000,38795.09000000,4470.12471000,1701539999999,173339084.93093810,211491,2173.79445000,84296618.73860430
1701540000000,38795.09000000,39717.14000000,38775.00000000,39450.35000000,15809.61516000,1701561599999,621468943.44253110,460212,8109.54292000,318768351.28827620
1701561600000,39450.35000000,39555.53000000,39274.86000000,39422.78000000,4322.50103000,1701583199999,170427235.63423380,177634,1938.32067000,76420103.74104340
1701583200000,39422.78000000,39544.00000000,39369.23000000,39479.70000000,3187.00702000,1701604799999,125741971.38079840,186227,1507.18578000,59466623.52744950
1701604800000,39479.69000000,39841.10000000,39381.34000000,39526.70000000,8533.10262000,1701626399999,338121605.74821440,420678,4259.49577000,168783812.35270650
1701626400000,39526.70000000,40250.00000000,39430.01000000,39972.26000000,10668.04268000,1701647999999,425569828.28619780,366985,5628.29410000,224588687.54630980
1701648000000,39972.26000000,41531.00000000,39972.26000000,41500.00000000,20142.84699000,1701669599999,820840676.27403800,555398,10758.82122000,438634162.37337100
1701669600000,41500.01000000,42154.83000000,41308.41000000,41596.01000000,25556.31780000,1701691199999,1064192181.77541700,636389,11483.53469000,478456751.91770360
1701691200000,41596.01000000,41914.16000000,41144.87000000,41614.66000000,19084.96875000,1701712799999,793220677.38193280,506124,8688.72520000,361197914.29607540
1701712800000,41614.65000000,42420.00000000,41513.33000000,41991.10000000,14488.19705000,1701734399999,607483308.70949300,414308,7664.53794000,321422033.50002670
1701734400000,41991.10000000,41991.10000000,41622.21000000,41911.09000000,7239.75913000,1701755999999,302534180.65703760,350664,3585.48198000,149825542.38501170
1701756000000,41911.10000000,41919.08000000,41414.00000000,41726.09000000,10113.80607000,1701777599999,420894254.92935080,387963,4478.73606000,186434786.23464510
1701777600000,41726.09000000,43990.00000000,41694.00000000,43377.87000000,27589.48078000,1701799199999,1177355531.46596240,735030,15282.14535000,652230849.12584720
1701799200000,43377.87000000,44488.00000000,43316.00000000,44073.32000000,22547.70046000,1701820799999,989421422.43777580,599043,11469.44474000,503322669.49346410
1701820800000,44073.82000000,44146.08000000,43545.03000000,43676.33000000,11538.74578000,1701842399999,505900208.47507370,426750,5636.54047000,247116614.53985830
1701842400000,43676.33000000,44297.21000000,43335.28000000,43839.21000000,15727.67060000,1701863999999,688875913.19303260,589807,7819.79578000,342602579.37135110
1701864000000,43839.22000000,44279.98000000,43721.73000000,43961.12000000,15972.79404000,1701885599999,702878150.86707870,565401,7846.13007000,345272382.81504830
1701885600000,43961.13000000,44120.00000000,43600.78000000,43762.69000000,8191.89450000,1701907199999,359325233.05961970,294324,3790.15860000,166281786.36017190
1701907200000,43762.69000000,44047.33000000,43710.00000000,44007.25000000,4931.67413000,1701928799999,216662613.49651740,203107,2346.47847000,103093802.84076010
1701928800000,44007.24000000,44030.01000000,42821.10000000,43188.03000000,16236.23156000,1701950399999,705291552.29340730,465670,7383.24807000,320622678.51402770
1701950400000,43188.03000000,43925.00000000,42955.00000000,43419.02000000,15667.29687000,1701971999999,680698527.14661860,455872,7753.53141000,336971331.22236880
1701972000000,43419.03000000,43457.65000000,43058.42000000,43273.14000000,10268.06589000,1701993599999,444293158.94710130,290110,5152.41877000,222941963.91670480
1701993600000,43273.15000000,43550.00000000,43261.10000000,43421.90000000,6948.37598000,1702015199999,301688315.93221970,204399,3474.60504000,150868491.64412670
1702015200000,43421.91000000,43729.73000000,43081.10000000,43653.82000000,11247.58976000,1702036799999,487121585.97273170,298384,5322.18647000,230532914.04336470
1702036800000,43653.82000000,44030.16000000,43453.02000000,43735.82000000,13272.59991000,1702058399999,580910755.57104190,462687,6356.31139000,278180411.59089590
1702058400000,43735.82000000,44700.00000000,43735.00000000,44170.99000000,11431.80991000,1702079999999,505861097.97091720,345798,5665.57571000,250775445.61568570
1702080000000,44171.00000000,44358.02000000,44043.61000000,44274.99000000,5214.40299000,1702101599999,230418171.93606360,201075,2524.23415000,111547608.06810270
1702101600000,44275.00000000,44332.64000000,43720.00000000,43817.35000000,7831.99379000,1702123199999,344494306.61712200,292794,3661.84059000,161060037.03824900
1702123200000,43817.35000000,44136.52000000,43741.52000000,43891.46000000,6900.90705000,1702144799999,303293117.32525200,285973,3312.67285000,145588835.14946780
1702144800000,43891.46000000,44084.55000000,43584.51000000,43713.60000000,4978.66625000,1702166399999,218281510.68639620,207510,2099.26015000,92059513.61226640
1702166400000,43713.59000000,43965.00000000,43672.00000000,43884.40000000,3399.27085000,1702187999999,148914258.18324390,149685,1694.39009000,74227904.41410780
1702188000000,43884.40000000,44049.00000000,43603.88000000,43738.02000000,5025.12810000,1702209599999,220016171.18216520,239583,2246.24472000,98349152.04044690
1702209600000,43738.03000000,43973.76000000,43731.84000000,43821.09000000,4554.20890000,1702231199999,199647696.82714070,233527,1988.32522000,87168185.06583590
1702231200000,43821.08000000,44046.00000000,43563.00000000,43789.51000000,5978.00973000,1702252799999,261907036.36440370,207872,2912.94640000,127630833.86209370
1702252800000,43789.50000000,43804.50000000,40400.00000000,42053.41000000,24487.71147000,1702274399999,1036797416.09556680,666143,11215.97873000,474449068.89512390
1702274400000,42053.41000000,42481.10000000,41716.68000000,42344.01000000,14364.24562000,1702295999999,606064005.14004980,446465,7253.11887000,306062138.86394040
1702296000000,42344.01000000,42390.32000000,41291.10000000,41347.83000000,17570.27747000,1702317599999,735200070.82340830,472240,8328.93931000,348463881.41907520
1702317600000,41347.83000000,41349.97000000,40222.00000000,41253.40000000,20241.66348000,1702339199999,827479343.45240900,502294,9701.20578000,396667788.97396390
1702339200000,41253.41000000,41938.80000000,41178.28000000,41565.99000000,9186.78877000,1702360799999,382703293.48065190,334996,4729.62262000,197042850.94129280
1702360800000,41566.00000000,42104.12000000,41401.92000000,41584.57000000,10090.20928000,1702382399999,421761410.49272230,355988,4930.97960000,206129230.42994530
1702382400000,41584.58000000,42070.23000000,40700.00000000,40702.99000000,14740.80922000,1702403999999,610541661.91233560,518547,7005.71333000,290260833.95486530
1702404000000,40702.99000000,41555.00000000,40680.00000000,41492.39000000,8704.89046000,1702425599999,358954918.45185380,316880,4728.59603000,195005413.56543120
1702425600000,41492.38000000,41506.00000000,40555.00000000,41019.66000000,9483.67160000,1702447199999,388945940.08427680,318387,4489.91459000,184095657.27585110
1702447200000,41019.65000000,41280.00000000,40800.00000000,41004.69000000,6717.20194000,1702468799999,276193384.44827470,301063,3084.44636000,126840496.54163550
1702468800000,41004.69000000,42215.63000000,40984.00000000,42118.60000000,13344.66284000,1702490399999,556550967.80082860,584279,6826.88417000,284676254.72640970
1702490400000,42118.60000000,43475.20000000,41988.20000000,42869.03000000,16320.46135000,1702511999999,698013097.15150030,520930,7953.72874000,340173057.47868940
1702512000000,42869.03000000,42948.55000000,42648.95000000,42808.48000000,6918.46941000,1702533599999,295911967.73521030,256601,3181.07363000,136068549.12739220
1702533600000,42808.48000000,43311.10000000,42685.20000000,43267.06000000,8082.68663000,1702555199999,347228000.08475310,364108,3954.46035000,169895069.63225370
1702555200000,43267.07000000,43420.00000000,41400.00000000,43202.18000000,19445.29261000,1702576799999,828756941.43508100,701705,9868.28248000,420640385.26241290
1702576800000,43202.17000000,43208.68000000,42806.61000000,43022.26000000,7600.60844000,1702598399999,326843716.04661560,277122,3575.97697000,153752338.35945300
1702598400000,43022.26000000,43080.81000000,42479.14000000,42592.63000000,6622.30089000,1702619999999,283607035.83872730,280195,2926.38532000,125324985.92688670
1702620000000,42592.62000000,43026.33000000,42515.94000000,42776.03000000,6838.54931000,1702641599999,292434342.20017060,303764,3488.07295000,149182246.63830810
1702641600000,42776.04000000,42787.24000000,41666.00000000,41855.06000000,13485.21171000,1702663199999,568414541.49755720,490720,6756.73287000,284704775.11444660
1702663200000,41855.05000000,42264.03000000,41832.28000000,41940.30000000,6475.73129000,1702684799999,272443018.97352380,248949,3149.94540000,132501297.06894740
1702684800000,41940.29000000,42410.99000000,41605.00000000,42266.09000000,5693.22233000,1702706399999,239719697.37791340,230764,2880.37615000,121300250.37833370
1702706400000,42266.09000000,42339.55000000,42097.18000000,42331.99000000,4510.83727000,1702727999999,190476032.71953160,246094,2407.41519000,101658239.98816880
1702728000000,42332.00000000,42724.43000000,42243.00000000,42506.89000000,7047.41132000,1702749599999,299295723.42007450,380550,3493.26925000,148359037.66595920
1702749600000,42506.88000000,42520.01000000,42118.45000000,42278.03000000,6867.38655000,1702771199999,290978174.36821360,323478,3412.44452000,144591912.87763120
1702771200000,42278.02000000,42298.82000000,41771.62000000,41902.70000000,4985.33203000,1702792799999,209460931.44098850,261280,2285.74630000,96044048.82874420
1702792800000,41902.70000000,42038.00000000,41661.36000000,41960.07000000,5709.68307000,1702814399999,239225340.80434510,291098,2744.61608000,114998445.41699750
1702814400000,41960.07000000,42424.07000000,41510.00000000,42091.37000000,9477.23748000,1702835999999,397683381.63515990,398617,4737.91096000,198846514.10695040
1702836000000,42091.38000000,42237.48000000,41252.00000000,41374.65000000,7549.86194000,1702857599999,315593989.08230290,276639,3477.59070000,145420251.77524890
1702857600000,41374.64000000,41470.10000000,40801.00000000,41004.18000000,10431.65587000,1702879199999,428949128.19193500,366212,4808.88941000,197764965.52875290
1702879200000,41004.19000000,41312.39000000,40542.93000000,41105.12000000,12666.31758000,1702900799999,519405461.44286470,467830,6344.64175000,260306605.99854990
1702900800000,41105.12000000,41750.00000000,40888.00000000,41385.01000000,12232.08867000,1702922399999,505828056.01112340,468766,6345.56137000,262431313.42031110
1702922400000,41385.01000000,42757.81000000,41335.83000000,42657.80000000,11404.03038000,1702943999999,481820660.43664950,438839,5756.70618000,243272534.62553590
1702944000000,42657.80000000,43497.00000000,42567.69000000,42958.78000000,11795.04605000,1702965599999,506828199.10265270,396657,6085.92671000,261534668.00393170
1702965600000,42958.79000000,43268.74000000,42815.27000000,42976.11000000,8813.34706000,1702987199999,379509806.58307630,357457,4048.01317000,174318386.03642340
1702987200000,42976.10000000,43041.10000000,41834.87000000,41854.06000000,13131.43020000,1703008799999,557840315.43553210,521595,6403.67927000,272056343.76824140
1703008800000,41854.07000000,42528.67000000,41811.10000000,42275.99000000,7188.04113000,1703030399999,303651921.34033260,333479,3626.04031000,153173485.50241930
1703030400000,42275.99000000,42880.08000000,42206.00000000,42709.17000000,6339.15803000,1703051999999,269438478.88191000,310925,3013.77666000,128121382.32446770
1703052000000,42709.17000000,43041.00000000,42634.08000000,42864.44000000,7855.47641000,1703073599999,336656136.96704140,374980,3818.31744000,163653012.83027140
1703073600000,42864.43000000,44283.00000000,42757.32000000,43996.80000000,23435.80620000,1703095199999,1025033724.36396360,805776,11783.80627000,515252035.55130420
1703095200000,43996.81000000,44250.00000000,43230.17000000,43668.93000000,11079.85406000,1703116799999,484685529.56670400,442907,5296.23645000,231667575.07009660
1703116800000,43668.92000000,43731.08000000,43286.72000000,43511.11000000,6282.56565000,1703138399999,273591093.27804770,263480,2899.91730000,126287100.46829210
1703138400000,43511.11000000,44100.00000000,43476.35000000,43931.60000000,9132.92191000,1703159999999,400081879.68068740,370936,4859.90651000,212893395.32317900
1703160000000,43931.60000000,44242.35000000,43370.40000000,43449.10000000,12109.08841000,1703181599999,530261940.16812280,541111,5763.35929000,252418318.77200570
1703181600000,43449.11000000,44119.20000000,43411.10000000,43861.80000000,7099.71787000,1703203199999,310595006.06092170,325175,3535.71235000,154667566.20576360
1703203200000,43861.79000000,44251.00000000,43722.46000000,44138.00000000,6797.77528000,1703224799999,299366400.90219810,267338,3586.88401000,157966579.31202110
1703224800000,44138.01000000,44398.26000000,43463.00000000,43753.94000000,11299.55516000,1703246399999,494919575.35436000,503417,5286.33098000,231619708.52502930
1703246400000,43753.95000000,43809.40000000,43412.54000000,43686.90000000,7705.88615000,1703267999999,336131559.83828940,352725,3706.11221000,161649345.64894450
1703268000000,43686.89000000,44048.16000000,43613.02000000,43969.04000000,6979.97979000,1703289599999,305656961.41801230,280629,3469.89555000,151963577.55332470
1703289600000,43969.04000000,43988.68000000,43291.10000000,43605.97000000,5829.19252000,1703311199999,254197590.42500270,266685,2719.45804000,118573658.35440370
1703311200000,43605.97000000,43669.88000000,43490.01000000,43547.78000000,3374.57787000,1703332799999,147092176.56197590,167534,1563.88482000,68169347.95048990
1703332800000,43547.78000000,43856.00000000,43547.77000000,43746.88000000,3844.13852000,1703354399999,168113428.56719790,210621,1901.40830000,83151092.82703050
1703354400000,43746.88000000,43850.00000000,43632.77000000,43702.16000000,3509.22039000,1703375999999,153540629.77904110,204818,1580.55448000,69152410.03579550
1703376000000,43702.15000000,43946.00000000,43420.01000000,43490.01000000,5982.10673000,1703397599999,261556062.16714800,271334,2769.09379000,121082567.38966370
1703397600000,43490.01000000,43694.72000000,43401.00000000,43634.20000000,4785.88366000,1703419199999,208540563.62804840,248137,2342.60606000,102076643.08018310
1703419200000,43634.19000000,43864.08000000,43550.00000000,43627.63000000,5019.70087000,1703440799999,219363633.37511080,276823,2410.16065000,105328842.21036010
1703440800000,43627.62000000,43678.00000000,42500.00000000,42991.50000000,9356.64370000,1703462399999,404000375.71911550,341384,4319.40564000,186473976.49812780
1703462400000,42991.50000000,43252.71000000,42720.43000000,43238.00000000,5218.78006000,1703483999999,224541660.89065400,233344,2689.24472000,115712367.76511780
1703484000000,43238.00000000,43335.13000000,43045.43000000,43171.11000000,5196.56935000,1703505599999,224442926.50404880,233970,2535.72950000,109526951.52948020
1703505600000,43171.11000000,43802.32000000,43080.01000000,43554.21000000,9751.34020000,1703527199999,424905868.49970430,443289,4935.96538000,215100254.59366550
1703527200000,43554.21000000,43720.96000000,43328.14000000,43576.13000000,6854.55031000,1703548799999,298162930.61657440,257825,3530.29970000,153561311.91488270
1703548800000,43576.12000000,43592.68000000,42650.00000000,42764.85000000,8139.21119000,1703570399999,351641474.45223720,317435,3810.29231000,164615859.09549910
1703570400000,42764.85000000,42837.05000000,42150.00000000,42685.55000000,12973.58996000,1703591999999,552903500.05905980,404879,6925.55137000,295171148.60976910
1703592000000,42685.56000000,42827.68000000,41637.60000000,42009.99000000,12641.16001000,1703613599999,535378671.25917310,466037,6237.24949000,264294659.02464090
1703613600000,42010.00000000,42591.89000000,41832.42000000,42508.93000000,7256.08166000,1703635199999,306409966.53447500,287465,4123.07317000,174185768.50807390
1703635200000,42508.93000000,42541.10000000,42098.69000000,42454.27000000,5048.70328000,1703656799999,213813384.35066940,229109,2423.25541000,102658969.97381970
1703656800000,42454.28000000,43220.00000000,42394.40000000,43019.11000000,9570.35675000,1703678399999,409763244.60086930,349972,5342.61081000,228659701.28594990
1703678400000,43019.11000000,43191.10000000,42706.00000000,43021.99000000,11839.75655000,1703699999999,508782108.76198940,458477,5963.94584000,256288572.93085410
1703700000000,43022.00000000,43677.00000000,42928.75000000,43428.85000000,9732.39478000,1703721599999,421724252.33874780,402212,5253.02061000,227632368.42674030
1703721600000,43428.86000000,43787.57000000,43140.88000000,43222.01000000,8873.64070000,1703743199999,385748555.13926310,347935,4316.47040000,187667355.30473190
1703743200000,43222.00000000,43222.01000000,42794.11000000,43059.98000000,7868.75822000,1703764799999,338534855.49668390,333620,4024.39649000,173132379.64540420
1703764800000,43059.98000000,43125.03000000,42241.79000000,42539.60000000,12051.80214000,1703786399999,513705649.22090480,464885,6042.97935000,257540485.39932620
1703786400000,42539.61000000,42745.97000000,42334.99000000,42563.76000000,6356.32379000,1703807999999,270419682.52122930,245386,3038.97286000,129291682.70593660
1703808000000,42563.76000000,42800.00000000,42088.92000000,42677.71000000,8708.57341000,1703829599999,370017563.26779790,340441,4366.75758000,185533042.65500370
1703829600000,42677.71000000,42934.00000000,42222.00000000,42862.01000000,8839.73533000,1703851199999,376130637.81363960,332565,4506.46549000,191766434.93096500
1703851200000,42862.00000000,43111.00000000,41650.00000000,41806.43000000,15354.73022000,1703872799999,650654564.07968440,550790,7308.39067000,309808954.05303150
1703872800000,41806.42000000,42240.00000000,41300.00000000,42066.95000000,9694.15016000,1703894399999,406283520.08545560,347341,5013.72754000,210216293.15789530
1703894400000,42066.94000000,42209.22000000,41820.00000000,42104.00000000,4359.60515000,1703915999999,183364654.54732150,183428,2288.97887000,96278825.01781800
1703916000000,42104.01000000,42160.00000000,41520.30000000,41893.96000000,5900.94599000,1703937599999,246700386.58332150,232532,2820.12891000,117912573.93644670
1703937600000,41893.96000000,42612.32000000,41882.71000000,42489.00000000,8284.10993000,1703959199999,350260210.05612170,331775,4411.90341000,186582671.83387160
1703959200000,42489.00000000,42515.26000000,42079.97000000,42140.28000000,4361.91711000,1703980799999,184550539.79817030,188810,2206.68529000,93359817.11904480
